NEIGHBORHOOD,ADDRESS,Sale Price,SALE DATE
MIDDLE VILLAGE,61-48 71ST STREET,980000,11/15/19
OAKLAND GARDENS,"69-25 215TH STREET, 135A",225000,11/15/19
OZONE PARK,109-31 109TH STREET,175000,11/15/19
QUEENS VILLAGE,8225 233RD STREET,790000,11/15/19
QUEENS VILLAGE,89-24 219TH STREET,570000,11/15/19
QUEENS VILLAGE,88-45 212TH STREET,570000,11/15/19
QUEENS VILLAGE,218-35 110TH AVENUE,280000,11/15/19
QUEENS VILLAGE,219-18 107TH AVENUE,785000,11/15/19
RICHMOND HILL,107-19 124TH STREET,340000,11/15/19
RICHMOND HILL,97-04 125TH STREET,635000,11/15/19
RICHMOND HILL,107-54 125TH STREET,704900,11/15/19
ROSEDALE,229-16 148TH AVENUE,899990,11/15/19
SO. JAMAICA-BAISLEY PARK,114-43 140TH STREET,615000,11/15/19
SO. JAMAICA-BAISLEY PARK,120-36 143RD STREET,860000,11/15/19
SOUTH JAMAICA,107-13 PINEGROVE STREET,520000,11/15/19
SOUTH OZONE PARK,114-41 130TH STREET,10,11/15/19
SOUTH OZONE PARK,129-19 133RD STREET,640000,11/15/19
SOUTH OZONE PARK,123-04 135 AVENUE,880000,11/15/19
ST. ALBANS,112-32 203 STREET,570000,11/15/19
ST. ALBANS,115-10 209 STREET,500,11/15/19
ST. ALBANS,187-12 LINDEN BOULEVARD,1050000,11/15/19
SUNNYSIDE,"43-33 48TH STREET, 3J",298000,11/15/19
WHITESTONE,"16-30 166TH STREET, 4-65",312500,11/15/19
WOODHAVEN,85-10 94TH STREET,550000,11/15/19
WOODHAVEN,74-28 87TH AVENUE,946000,11/15/19
WOODHAVEN,100-17 88TH AVE,895000,11/15/19
ST. ALBANS,119-23 180TH STREET,236250,11/16/19
BAYSIDE,201-12 24TH AVENUE,800000,11/18/19
BREEZY POINT,"204-50 7TH AVENUE, 1",550000,11/18/19
BRIARWOOD,"140-50 BURDEN CRESCENT, 1E",165000,11/18/19
ELMHURST,55-16 JUNCTION BOULEVARD,1220000,11/18/19
ELMHURST,51-54 HILLYER STREET,1242265,11/18/19
ELMHURST,"90-59 56TH AVENUE, 1H",250000,11/18/19
ELMHURST,"82-01 BRITTON AVENUE, 2-J",499000,11/18/19
ELMHURST,"87-14 57TH ROAD, PH-B",640000,11/18/19
FAR ROCKAWAY,13-72 CHANDLER STREET,489000,11/18/19
FAR ROCKAWAY,2385 DICKENS STREET,650000,11/18/19
FLUSHING-NORTH,170-04 PIDGEON MEADOW ROAD,795000,11/18/19
FLUSHING-NORTH,28-46 UTOPIA PARKWAY,738800,11/18/19
FLUSHING-NORTH,197-22 56TH AVENUE,936000,11/18/19
FLUSHING-NORTH,56-11 199TH STREET,730000,11/18/19
FLUSHING-NORTH,"43-10 KISSENA BLVD, 12F",440000,11/18/19
FLUSHING-NORTH,"133-27 39TH AVENUE, 3G",1152986,11/18/19
FLUSHING-NORTH,"132-15 41ST AVENUE, 3A",505000,11/18/19
FLUSHING-NORTH,"42-35 MAIN STREET, CF-3O",1200000,11/18/19
FLUSHING-SOUTH,"150-30 71ST AVENUE, 1C",355000,11/18/19
FOREST HILLS,102-41 63RD DRIVE,700000,11/18/19
FOREST HILLS,110-38 68 AVE,2375000,11/18/19
FOREST HILLS,"110-11 QUEENS BLVD, 2J",350000,11/18/19
FOREST HILLS,"76-26 113TH STREET, 1D",170000,11/18/19
GLEN OAKS,"255-25 74TH AVE, 77H71",415000,11/18/19
GLEN OAKS,"247-36 77TH CRESCENT, 1C162",302500,11/18/19
GLEN OAKS,"26910 GRAND CENTRAL PARKWAY, 14W",725000,11/18/19
HAMMELS,214 BEACH 98TH STREET,470000,11/18/19
HAMMELS,"260 BEACH 81ST STREET, 1R",270000,11/18/19
HILLCREST,"150-38 UNION TURNPIKE, 9C",640000,11/18/19
HOWARD BEACH,161-03 91ST STREET,10,11/18/19
HOWARD BEACH,"155-51 81ST STREET, 41",190000,11/18/19
JACKSON HEIGHTS,"77-10 34TH AVE, A12",300000,11/18/19
JACKSON HEIGHTS,"33-47 91ST STREET, 4A",260000,11/18/19
JACKSON HEIGHTS,"33-27 91ST STREET, 1E",225000,11/18/19
LAURELTON,137-27 232ND STREET,400000,11/18/19
LITTLE NECK,248-39 DEEPDALE AVENUE,1883763,11/18/19
LITTLE NECK,"63-19 MARATHON PARKWAY, 1253",315000,11/18/19
LONG ISLAND CITY,"21-30 44TH DRIVE, 3P",920425,11/18/19
MASPETH,59-47 58TH AVENUE,750000,11/18/19
MASPETH,58-09 60TH PLACE,820000,11/18/19
MIDDLE VILLAGE,79-52 69TH AVENUE,843000,11/18/19
MIDDLE VILLAGE,6035 74TH STREET,1170000,11/18/19
OAKLAND GARDENS,"226-03A KINGSBURY AVENUE, 195",250000,11/18/19
OAKLAND GARDENS,"213-02 73RD AVENUE, 5A",205000,11/18/19
OZONE PARK,81-64 102ND ROAD,10,11/18/19
OZONE PARK,91-17 LIBERTY AVENUE,10,11/18/19
QUEENS VILLAGE,225-12 108TH AVENUE,620000,11/18/19
REGO PARK,64-33 98TH STREET,150000000,11/18/19
REGO PARK,98-09 65TH ROAD,150000000,11/18/19
REGO PARK,"99-52 66TH ROAD, 5P",255000,11/18/19
RICHMOND HILL,88-08 129 ST,520000,11/18/19
RICHMOND HILL,11201 107TH AVENUE,725000,11/18/19
RICHMOND HILL,122-09 109TH AVENUE,710000,11/18/19
RICHMOND HILL,107-07 86TH AVENUE,1232000,11/18/19
RIDGEWOOD,1880 WILLOUGHBY AVENUE,940000,11/18/19
RIDGEWOOD,64-06 PALMETTO STREET,990000,11/18/19
RIDGEWOOD,"1905 PUTNAM AVENUE, 3L",535000,11/18/19
ROSEDALE,254-22 147TH AVENUE,525000,11/18/19
SOUTH JAMAICA,144-27 105TH AVENUE,819000,11/18/19
SOUTH OZONE PARK,115-02 120TH STREET,615000,11/18/19
SOUTH OZONE PARK,115-34 117TH STREET,1145000,11/18/19
SOUTH OZONE PARK,N/A 117TH STREET,575000,11/18/19
SOUTH OZONE PARK,N/A 117TH STREET,575000,11/18/19
SOUTH OZONE PARK,N/A 117TH STREET,575000,11/18/19
SOUTH OZONE PARK,115-38 117TH STREET,1145000,11/18/19
ST. ALBANS,189-30 LINDEN BLVD,900000,11/18/19
SUNNYSIDE,4711 43RD AVENUE,1160000,11/18/19
SUNNYSIDE,"43-30 46 STREET, 6T",456300,11/18/19
WOODHAVEN,9148 91ST STREET,539766,11/18/19
ASTORIA,30-09 23RD STREET,1200000,11/19/19
BAYSIDE,46-39 216TH ST,808000,11/19/19
BAYSIDE,23-37 CORPORAL KENNEDY ST,1398888,11/19/19
BAYSIDE,"18-05 215TH STREET, 5C",280000,11/19/19
BAYSIDE,"18-15 215TH STREET, 11K",415000,11/19/19
CAMBRIA HEIGHTS,11705 232ND STREET,500000,11/19/19
COLLEGE POINT,126-01 23RD AVENUE,1170000,11/19/19
COLLEGE POINT,7-21 130TH STREET,1275000,11/19/19
CORONA,"99-05 59TH AVENUE, 4D",172000,11/19/19
EAST ELMHURST,32-11 95TH STREET,1025824,11/19/19
ELMHURST,43-08 68TH STREET,1355000,11/19/19
FAR ROCKAWAY,316 BEACH 29 STREET,230000,11/19/19
FLORAL PARK,83-32 259TH STREET,654000,11/19/19
FLUSHING-NORTH,22-04 169TH STREET,720000,11/19/19
FLUSHING-NORTH,57-11 138TH STREET,480000,11/19/19
FLUSHING-NORTH,193-05 39TH AVENUE,1170000,11/19/19
FLUSHING-NORTH,"27-05 PARSONS BLVD, 5A",225000,11/19/19
FLUSHING-NORTH,"14463 35TH AVE, 7A",210000,11/19/19
FLUSHING-NORTH,"133-27 39TH AVENUE, 10L",1172699,11/19/19
FLUSHING-NORTH,"132-35 SANFORD AVENUE, 117",641888,11/19/19
FLUSHING-SOUTH,148-09 61ST ROAD,1200000,11/19/19
FOREST HILLS,255 GREENWAY SOUTH,2960000,11/19/19
FOREST HILLS,102-33 65TH ROAD,10,11/19/19
FOREST HILLS,N/A GREENWAY SOUTH,2960000,11/19/19
FOREST HILLS,"67-07 YELLOWSTONE BLVD, 3B",445000,11/19/19
FOREST HILLS,"75-40 AUSTIN STREET, 4CR",348000,11/19/19
FOREST HILLS,"108-20 71ST AVENUE, 5G",920000,11/19/19
GLEN OAKS,"27110 GRAND CENTRAL PARKWAY, 10C",285000,11/19/19
HAMMELS,"79-14 ROCKAWAY BEACH BOULEVARD, 8E",292330,11/19/19
HAMMELS,"79-14 ROCKAWAY BEACH BOULEVARD, P19",292330,11/19/19
HOLLIS,204-19 JAMAICA AVENUE,682500,11/19/19
HOWARD BEACH,156-31 99TH STREET,740000,11/19/19
HOWARD BEACH,10207 LOCKWOOD COURT,400000,11/19/19
HOWARD BEACH,"88-25 155TH AVENUE, 2M",189000,11/19/19
JACKSON HEIGHTS,87-19 30TH AVENUE,750000,11/19/19
JACKSON HEIGHTS,31-01 84TH STREET,970000,11/19/19
JACKSON HEIGHTS,"33-46 92ND STREET, 1L",364000,11/19/19
JAMAICA ESTATES,175-20 GRAND CENTRAL PKWY,850000,11/19/19
LONG ISLAND CITY,"22-18 JACKSON AVE, 1009",1052740,11/19/19
LONG ISLAND CITY,"22-18 JACKSON AVE, 1012",2345225,11/19/19
LONG ISLAND CITY,"11-25 45TH AVENUE, 6E",980000,11/19/19
LONG ISLAND CITY,"21-30 44TH DRIVE, 3J",1310000,11/19/19
LONG ISLAND CITY,"21-30 44TH DRIVE, 4J",1445000,11/19/19
LONG ISLAND CITY,"42-50 27TH STREET, 8B",829874,11/19/19
LONG ISLAND CITY,"21-30 44TH DRIVE, PKG 9",1445000,11/19/19
MASPETH,5379 63RD STREET,950000,11/19/19
MASPETH,68-18 52ND DRIVE,898000,11/19/19
MASPETH,54-35 ARNOLD AVENUE,840000,11/19/19
MASPETH,58-12 58TH AVENUE,641498,11/19/19
MIDDLE VILLAGE,"8616 60TH AVENUE, 3H",205000,11/19/19
OAKLAND GARDENS,"22629 UNION TURNPIKE, B",240000,11/19/19
OAKLAND GARDENS,"212-07 75TH AVENUE, 3K",360000,11/19/19
QUEENS VILLAGE,92-34 218TH PLACE,700000,11/19/19
QUEENS VILLAGE,N/A 218TH PLACE,700000,11/19/19
QUEENS VILLAGE,"226-20 88TH AVENUE, 35-6",215000,11/19/19
REGO PARK,"6384 SAUNDERS STREET, 4H",300000,11/19/19
REGO PARK,"67-30 CLYDE STREET, 7T",278000,11/19/19
RICHMOND HILL,109-07 86 AVE,480000,11/19/19
RICHMOND HILL,95-17 125 ST,310000,11/19/19
RICHMOND HILL,86-38 125TH STREET,480000,11/19/19
SOUTH JAMAICA,153-14 SOUTH ROAD,389000,11/19/19
SPRINGFIELD GARDENS,134-30 156TH STREET,950000,11/19/19
SPRINGFIELD GARDENS,18220 144TH AVENUE,990000,11/19/19
ST. ALBANS,114-45 210TH STREET,585494,11/19/19
WHITESTONE,151-31 20TH ROAD,650000,11/19/19
WOODHAVEN,86-16 89TH STREET,800000,11/19/19
WOODSIDE,"55-25 31ST AVENUE, 1K",300000,11/19/19
ARVERNE,3-50 BEACH 75 STREET,300000,11/20/19
ARVERNE,350 BEACH 54TH STREET,10284804,11/20/19
ASTORIA,30-57 STEINWAY STREET,1900000,11/20/19
ASTORIA,30-55 STEINWAY STREET,1900000,11/20/19
BAYSIDE,3327 JORDAN STREET,670000,11/20/19
BAYSIDE,"215-29 48 AVENUE, 1E",305000,11/20/19
BEECHHURST,"168-01 12TH AVENUE, 9B",329000,11/20/19
BREEZY POINT,"177 BEDFORD AVENUE, 379",190000,11/20/19
BRIARWOOD,"141-30 84TH ROAD, 4J",145000,11/20/19
BRIARWOOD,"141-60 84TH ROAD, 3D",369000,11/20/19
CAMBRIA HEIGHTS,119-41 223RD STREET,699000,11/20/19
CAMBRIA HEIGHTS,216-26 117TH ROAD,560000,11/20/19
COLLEGE POINT,"123-07 LAX AVE, 60",969000,11/20/19
COLLEGE POINT,"123-07 LAX AVE, G25",969000,11/20/19
CORONA,104-08 MARTENSE AVENUE,1,11/20/19
CORONA,35-09 105 STREET,1836000,11/20/19
CORONA,"102-14 LEWIS AVENUE, 4J",265125,11/20/19
CORONA,"102-14 LEWIS AVENUE, OUT11",265125,11/20/19
EAST ELMHURST,2635 94TH STREET,471000,11/20/19
ELMHURST,"92-05 WHITNEY AVENUE, A38",275000,11/20/19
FAR ROCKAWAY,1428 BEACH CHANNEL DRIVE,360000,11/20/19
FLUSHING-NORTH,150-32 25TH DRIVE,800000,11/20/19
FLUSHING-NORTH,45-09 165 STREET,390000,11/20/19
FLUSHING-NORTH,45-09 161 STREET,995000,11/20/19
FLUSHING-NORTH,"138-10 FRANKLIN AVENUE, 11A",480000,11/20/19
FLUSHING-NORTH,"43-40 UNION STREET, 1E",326000,11/20/19
FLUSHING-NORTH,"138-35 39TH AVENUE, RS5L",1060000,11/20/19
FLUSHING-NORTH,"42-20 KISSENA BOULEVARD, B 8",510000,11/20/19
FLUSHING-SOUTH,61-49 146TH PLACE,770000,11/20/19
FLUSHING-SOUTH,75-16 174TH STREET,1010000,11/20/19
FLUSHING-SOUTH,"150-11 72ND ROAD, 5F",278850,11/20/19
FOREST HILLS,"102-32 65TH AVENUE, B17",279000,11/20/19
FOREST HILLS,"61-20 GRAND CENTRAL PKWAY, A808",299000,11/20/19
FOREST HILLS,"72-61 113TH STREET, 2E",300000,11/20/19
FOREST HILLS,"70-25 YELLOWSTONE BLVD, 7-O",350000,11/20/19
GLENDALE,"83-25 98TH STREET, 4A",362500,11/20/19
HOLLIS,183-08 BABYLON AVENUE,210000,11/20/19
HOLLIS,90-23 208TH STREET,540000,11/20/19
HOLLIS,104-47 205TH PLACE,755000,11/20/19
JACKSON HEIGHTS,"90-09 NORTHERN BOULEVARD, 406",200000,11/20/19
JACKSON HEIGHTS,"33-26 92ND STREET, 6P",378000,11/20/19
JACKSON HEIGHTS,"90-10 34TH AVENUE, 6G",177576,11/20/19
JAMAICA,88-16 173RD STREET,450000,11/20/19
KEW GARDENS,85-35 118TH STREET,985000,11/20/19
KEW GARDENS,"11701 PARK LANE SOUTH, B5K",195000,11/20/19
LAURELTON,131-43 229TH STREET,632000,11/20/19
LAURELTON,135-27 231ST STREET,552000,11/20/19
LITTLE NECK,7 CORNELL LANE,638000,11/20/19
LITTLE NECK,16 VAN NOSTRAND COURT,720000,11/20/19
LITTLE NECK,42-16 249TH STREET,1150000,11/20/19
LONG ISLAND CITY,"5009 2ND STREET, 720",840000,11/20/19
LONG ISLAND CITY,"5-27 51ST AVENUE, 3F",880000,11/20/19
LONG ISLAND CITY,23-10 QUEENS PLAZA SOUTH,27500000,11/20/19
LONG ISLAND CITY,"5-27 51ST AVENUE, PS7",880000,11/20/19
MIDDLE VILLAGE,65-55 77TH PLACE,780000,11/20/19
MIDDLE VILLAGE,65-13 79TH STREET,750000,11/20/19
OAKLAND GARDENS,"210-10 69TH AVENUE, 109",365000,11/20/19
OAKLAND GARDENS,"226-49 UNION TPKE., B",255000,11/20/19
OAKLAND GARDENS,"73-62 BELL BLVD., 4O",215000,11/20/19
OZONE PARK,94-06 82ND PLACE,461370,11/20/19
OZONE PARK,137-32 81 STREET,970000,11/20/19
OZONE PARK,107-66 93RD STREET,30000,11/20/19
QUEENS VILLAGE,222-20 92ND AVENUE,530000,11/20/19
QUEENS VILLAGE,213-34 NASHVILLE BOULEVARD,346788,11/20/19
QUEENS VILLAGE,1141-35 230TH STREET,447000,11/20/19
REGO PARK,"98-05 63RD ROAD, 7H",420000,11/20/19
REGO PARK,"66-10 THORNTON PLACE, 2P",185000,11/20/19
REGO PARK,"67-30 DARTMOUTH STREET, 5V",320000,11/20/19
REGO PARK,"67-40 BOOTH ST., 2-L",360000,11/20/19
REGO PARK,"64-48 BOOTH STREET, 4C",430000,11/20/19
RICHMOND HILL,105-17 101ST ROAD,500,11/20/19
ROSEDALE,259-23 CRAFT AVENUE,860000,11/20/19
SO. JAMAICA-BAISLEY PARK,168-62 119TH AVE,10,11/20/19
SOUTH JAMAICA,111-35 147TH STREET,299000,11/20/19
SOUTH JAMAICA,111-67 LIVERPOOL STREET,450000,11/20/19
SOUTH OZONE PARK,117-67 126TH STREET,450000,11/20/19
SPRINGFIELD GARDENS,133-11 160TH STREET,510000,11/20/19
ST. ALBANS,117-46 SPRINGFIELD BOULEVARD,630000,11/20/19
WOODHAVEN,9209 88TH AVENUE,565000,11/20/19
WOODHAVEN,87-91 94TH STREET,918000,11/20/19
WOODHAVEN,74-17 87TH AVENUE,500000,11/20/19
WOODSIDE,40-15 69TH STREET,1180000,11/20/19
WOODSIDE,"37-75 64TH STREET, 31",407000,11/20/19
WOODSIDE,"34-43 60TH STREET, 6J",308000,11/20/19
WOODSIDE,"3443 60TH ST, 1J",265000,11/20/19
WOODSIDE,63-14 ROOSEVELT AVENUE,5700000,11/20/19
ARVERNE,339 BEACH 43 STREET,161750,11/21/19
ARVERNE,337 BEACH 43 STREET,208750,11/21/19
ARVERNE,473 BEACH 46 STREET,150000,11/21/19
ASTORIA,"25-40 SHORE BOULEVARD, LG",340000,11/21/19
BAYSIDE,58-22 229TH STREET,850000,11/21/19
BAYSIDE,"47-22 215TH PLACE, 1C",210000,11/21/19
BAYSIDE,"202-02 ROCKY HILL ROAD, J2",285000,11/21/19
BAYSIDE,"2 BAY CLUB DRIVE, 2G",540000,11/21/19
BEECHHURST,"166-40 POWELLS COVE BLVD, 3B",307500,11/21/19
BELLEROSE,253-22 85TH ROAD,985000,11/21/19
BELLEROSE,89-35 240TH STREET,660000,11/21/19
BRIARWOOD,"83-35 139TH STREET, 3N",226000,11/21/19
BRIARWOOD,"141-05 PERSHING CRESCENT, 105",225000,11/21/19
BRIARWOOD,"84-35 LANDER STREET, 4C",260000,11/21/19
CAMBRIA HEIGHTS,116-11 219TH STREET,435000,11/21/19
COLLEGE POINT,22-47 121ST STREET,620000,11/21/19
CORONA,34-25 109TH STREET,1100,11/21/19
CORONA,101-34 NICOLLS AVE,1500000,11/21/19
CORONA,"38-11 108TH STREET, 5C",460000,11/21/19
DOUGLASTON,"245-11 61ST AVENUE, C-5",325000,11/21/19
ELMHURST,53-59 69TH STREET,917000,11/21/19
ELMHURST,94-02 40TH ROAD,1405000,11/21/19
ELMHURST,"69-07 43RD AVENUE, 2D",450000,11/21/19
FAR ROCKAWAY,32-16 BAYWATER COURT,250000,11/21/19
FLORAL PARK,78-09 LANGDALE STREET,720000,11/21/19
FLORAL PARK,N/A LANGDALE STREET,720000,11/21/19
FLUSHING-NORTH,154-27 24TH ROAD,1200000,11/21/19
FLUSHING-NORTH,5930 157TH STREET,930000,11/21/19
FLUSHING-NORTH,197-27 53RD AVENUE,960000,11/21/19
FLUSHING-NORTH,"144-70 41ST AVENUE, 6R",288000,11/21/19
FLUSHING-NORTH,"138-10 FRANKLIN AVENUE, 9G",330000,11/21/19
FLUSHING-NORTH,"138-35 39TH AVENUE, 13H",1348750,11/21/19
FLUSHING-NORTH,"131-05 40TH ROAD, PH2R",785000,11/21/19
FLUSHING-SOUTH,76-42 172ND STREET,882926,11/21/19
FLUSHING-SOUTH,"158-15 UNION TURNPIKE, 3B",304200,11/21/19
FLUSHING-SOUTH,"158-15 UNION TURNPIKE, 3F",304200,11/21/19
FOREST HILLS,"70-20 108TH STREET, 2G",510000,11/21/19
FRESH MEADOWS,181-09 64TH AVENUE,1570000,11/21/19
GLENDALE,89-40 83RD AVENUE,680000,11/21/19
GLENDALE,95-38 72ND AVENUE,849000,11/21/19
HAMMELS,"130 BEACH 92 STREET, 3C",575000,11/21/19
HILLCREST,80-31 168TH STREET,640000,11/21/19
HILLCREST,82-04 167TH STREET,682000,11/21/19
HOLLIS,93-12 202ND STREET,1,11/21/19
HOWARD BEACH,163-54 96TH STREET,625000,11/21/19
KEW GARDENS,"118-11 84 AVE, 612",375000,11/21/19
KEW GARDENS,"118-18 UNION TURNPIKE, 5E",233000,11/21/19
KEW GARDENS,"118-18 UNION TURNPIKE, 6E",235000,11/21/19
LONG ISLAND CITY,"46-20 11TH STREET, 4E",825000,11/21/19
LONG ISLAND CITY,"22-18 JACKSON AVE, 301",1865000,11/21/19
LONG ISLAND CITY,"21-30 44TH DRIVE, 5P",1429550,11/21/19
LONG ISLAND CITY,"27-28 THOMSON AVENUE, 630",2100000,11/21/19
MASPETH,50-29 66TH STREET,1040000,11/21/19
MIDDLE VILLAGE,62-69 82ND STREET,1145000,11/21/19
MIDDLE VILLAGE,75-21 67TH ROAD,920000,11/21/19
NEPONSIT,429 BEACH 145TH,705000,11/21/19
OAKLAND GARDENS,"69-47 210TH STREET, 384",230000,11/21/19
OAKLAND GARDENS,"64-46A 223 PLACE, 6446A",330000,11/21/19
QUEENS VILLAGE,100-56 223 STREET,570000,11/21/19
REGO PARK,"61-35 98TH STREET, 15M",305000,11/21/19
REGO PARK,"6615 THORNTON PLACE, 6F",583000,11/21/19
RICHMOND HILL,94-05 108TH STREET,710000,11/21/19
ROCKAWAY PARK,"136 BEACH 117TH STREET, 3H",500000,11/21/19
ROCKAWAY PARK,"136 BEACH 117TH STREET, 72",500000,11/21/19
SO. JAMAICA-BAISLEY PARK,140-22 123 AVENUE,80000,11/21/19
SO. JAMAICA-BAISLEY PARK,168-25 118TH ROAD,380000,11/21/19
SO. JAMAICA-BAISLEY PARK,115-51 144TH STREET,810000,11/21/19
SO. JAMAICA-BAISLEY PARK,115-41 155TH STREET,10000,11/21/19
SO. JAMAICA-BAISLEY PARK,172-08 119TH AVENUE,309000,11/21/19
SOUTH JAMAICA,173-56 105TH AVENUE,660000,11/21/19
SPRINGFIELD GARDENS,121-25 197TH STREET,439000,11/21/19
SPRINGFIELD GARDENS,141-44 182ND STREET,410000,11/21/19
SPRINGFIELD GARDENS,141-40 185TH STREET,477000,11/21/19
SPRINGFIELD GARDENS,144-19 182ND PLACE,390515,11/21/19
SPRINGFIELD GARDENS,140-25 CHARLES LANE,475000,11/21/19
SPRINGFIELD GARDENS,141-24 SPRINGFIELD BOULEVARD,700000,11/21/19
ST. ALBANS,113-10 202ND STREET,710000,11/21/19
SUNNYSIDE,"43-42 45TH STREET, 5H",380000,11/21/19
WHITESTONE,"163-50 17TH AVENUE, 4-318",310000,11/21/19
WOODHAVEN,88-22 89TH STREET,659000,11/21/19
WOODSIDE,37-20 63RD STREET,675000,11/21/19
ARVERNE,433 BEACH 43 STREET,190000,11/22/19
ASTORIA,25-38 44TH STREET,550500,11/22/19
BAYSIDE,47-12 204 STREET,880000,11/22/19
BAYSIDE,203-33 27TH AVENUE,1171000,11/22/19
BAYSIDE,"207-20 JORDAN DRIVE, 17922",690000,11/22/19
BAYSIDE,"21-11 UTOPIA PARKWAY, 1-313",317500,11/22/19
BAYSIDE,"17-85 215TH STREET, 10H",450000,11/22/19
BAYSIDE,"23-45 BELL BLVD, 5D",293000,11/22/19
BEECHHURST,"166-25 POWELLS COVE BLVD., 4K",417000,11/22/19
BELLEROSE,80-65 249 STREET,340000,11/22/19
BREEZY POINT,"150 ROXBURY AVENUE, 2436",375000,11/22/19
BROAD CHANNEL,20-14 DEMEREST ROAD,500,11/22/19
CAMBRIA HEIGHTS,218-10 119 AVENUE,193032,11/22/19
CORONA,33-31 98TH STREET,325000,11/22/19
DOUGLASTON,"245-36 62ND AVENUE, F-1",280000,11/22/19
EAST ELMHURST,29-34 GILLMORE STREET,1050000,11/22/19
FLUSHING-NORTH,144-04 38 AVENUE,1720000,11/22/19
FLUSHING-NORTH,"25-34 UNION ST, 5B",385000,11/22/19
FLUSHING-NORTH,"144-44 41ST AVE, 4F",195000,11/22/19
FLUSHING-NORTH,"43-10 KISSENA BOULEVARD, 1D",445000,11/22/19
FLUSHING-NORTH,"142-21/27 37TH AVENUE, 7D",530000,11/22/19
FLUSHING-NORTH,"41-40 UNION STREET, 10-H",555000,11/22/19
FLUSHING-NORTH,41-40 UNION STREET,550000,11/22/19
FLUSHING-NORTH,"37-12 PRINCE STREET, 11A",2066533,11/22/19
FLUSHING-NORTH,"37-12 PRINCE STREET, 11B",1751425,11/22/19
FLUSHING-SOUTH,164-24 77TH AVENUE,570000,11/22/19
FOREST HILLS,"110-11 QUEENS BLVD, 23D",289000,11/22/19
GLEN OAKS,"254-37 74TH AVENUE, 70A1",225700,11/22/19
GLENDALE,7230 MYRTLE AVENUE,726500,11/22/19
GLENDALE,108-12 METROPOLITAN AVENUE,565000,11/22/19
HAMMELS,"260 BEACH 81ST STREET, 5K",320000,11/22/19
HAMMELS,"260 BEACH 81ST STREET, P3",320000,11/22/19
HOLLIS,204-02 104TH AVENUE,325000,11/22/19
HOWARD BEACH,14A BAYVIEW AVENUE,242540,11/22/19
HOWARD BEACH,99-75 1 STREET,481920,11/22/19
HOWARD BEACH,97-10 159TH AVENUE,890500,11/22/19
HOWARD BEACH,"151-15 84TH STREET, 2D",325000,11/22/19
JAMAICA BAY,10-11 CROSS BAY BOULEVARD,607,11/22/19
JAMAICA HILLS,160-14 GRAND CENTRAL PKWY,875000,11/22/19
KEW GARDENS,84-93 129TH STREET,630000,11/22/19
KEW GARDENS,116-07 METROPOLITAN AVENUE,1500000,11/22/19
LITTLE NECK,4177 WESTMORELAND ST,856000,11/22/19
LONG ISLAND CITY,"21-30 44TH DRIVE, 4G",961155,11/22/19
LONG ISLAND CITY,"21-30 44TH DRIVE, 5K",961155,11/22/19
MASPETH,53-99 61ST STREET,660000,11/22/19
MASPETH,53-65 65TH PLACE,832000,11/22/19
MASPETH,66-16 58TH AVENUE,900000,11/22/19
MASPETH,"62-19 53RD AVENUE, UGK",317500,11/22/19
MIDDLE VILLAGE,58-46 79TH STREET,900000,11/22/19
MIDDLE VILLAGE,"71-57 METROPOLITAN AVENUE, 2D",550000,11/22/19
MIDDLE VILLAGE,"71-57 METROPOLITAN AVENUE, P20",550000,11/22/19
OAKLAND GARDENS,78-51 220TH PLACE,850000,11/22/19
OAKLAND GARDENS,"77-17 SPRINGFIELD BOULEVARD, B",253000,11/22/19
OZONE PARK,85-03 97TH AVE,555000,11/22/19
QUEENS VILLAGE,208-17 BARDWELL AVENUE,366000,11/22/19
QUEENS VILLAGE,110-48 213 STREET,500000,11/22/19
REGO PARK,"102-30 QUEENS BLVD, 6P",439000,11/22/19
RICHMOND HILL,86-16 122ND STREET,655000,11/22/19
RICHMOND HILL,93-16 112TH STREET,10,11/22/19
RICHMOND HILL,114-01 109TH AVENUE,635000,11/22/19
RICHMOND HILL,104-19 125TH STREET,315000,11/22/19
RIDGEWOOD,59-22 MENAHAN STREET,585000,11/22/19
ROCKAWAY PARK,"121-16 OCEAN PROMENADE, 5A",207000,11/22/19
SO. JAMAICA-BAISLEY PARK,150-71 116TH DRIVE,329729,11/22/19
SO. JAMAICA-BAISLEY PARK,119-43 MERRILL STREET,646589,11/22/19
SOUTH JAMAICA,164-46 NADAL,525000,11/22/19
SOUTH JAMAICA,107-28 155TH STREET,350000,11/22/19
SOUTH OZONE PARK,109-43 118TH STREET,450000,11/22/19
SOUTH OZONE PARK,149-37 122ND STREET,450000,11/22/19
SPRINGFIELD GARDENS,188-13 120TH ROAD,749000,11/22/19
ST. ALBANS,11027 198TH ST,92554,11/22/19
ST. ALBANS,113-35 205TH STREET,473800,11/22/19
ST. ALBANS,119-31 192ND STREET,625000,11/22/19
WHITESTONE,145-54 18TH AVENUE,1150000,11/22/19
WHITESTONE,14-44 154TH STREET,995000,11/22/19
WHITESTONE,"166-16 17TH ROAD, 3-91",200000,11/22/19
WOODHAVEN,100-03 90TH AVENUE,450000,11/22/19
WOODHAVEN,80-16 86TH AVE,595000,11/22/19
WOODSIDE,32-12 54TH STREET,10,11/22/19
ASTORIA,30-29 46TH STREET,1215000,11/25/19
