Queens_Sale_Price,QUEENS_SALE_DATE,,,Brooklyn_Sale_Price,BROOKLYN_SALE_DATE
1150000.00,43845.00,,,1041078.00,43846.00
1150000.00,43845.00,,,1138000.00,43846.00
620000.00,43845.00,,,998000.00,43846.00
800000.00,43845.00,,,1250000.00,43846.00
706500.00,43845.00,,,1850000.00,43846.00
605000.00,43845.00,,,240000.00,43846.00
300000.00,43845.00,,,385320.00,43846.00
820000.00,43845.00,,,30000.00,43846.00
1200000.00,43845.00,,,385320.00,43846.00
440000.00,43845.00,,,625000.00,43846.00
510000.00,43845.00,,,580000.00,43846.00
510000.00,43845.00,,,2975000.00,43846.00
514250.00,43845.00,,,850000.00,43846.00
600000.00,43845.00,,,715000.00,43846.00
690000.00,43845.00,,,1700000.00,43846.00
600000.00,43845.00,,,650000.00,43846.00
535000.00,43845.00,,,973500.00,43846.00
500000.00,43845.00,,,600768.00,43846.00
980000.00,43846.00,,,1050000.00,43846.00
599000.00,43846.00,,,1600000.00,43846.00
600000.00,43846.00,,,730000.00,43846.00
750000.00,43846.00,,,1400000.00,43846.00
780000.00,43846.00,,,100000.00,43846.00
425000.00,43846.00,,,699000.00,43846.00
775000.00,43846.00,,,2000000.00,43847.00
990000.00,43846.00,,,1149000.00,43847.00
1350000.00,43846.00,,,245000.00,43847.00
129900.00,43846.00,,,476580.00,43847.00
483000.00,43846.00,,,128571.00,43847.00
483000.00,43846.00,,,1320000.00,43847.00
999000.00,43846.00,,,2100500.00,43847.00
334519.00,43846.00,,,570000.00,43847.00
925000.00,43846.00,,,835000.00,43847.00
910000.00,43846.00,,,323000.00,43847.00
903000.00,43846.00,,,1075000.00,43847.00
930000.00,43846.00,,,415000.00,43847.00
830000.00,43846.00,,,599000.00,43847.00
998000.00,43846.00,,,501930.00,43847.00
295000.00,43846.00,,,525000.00,43847.00
280000.00,43846.00,,,829000.00,43847.00
530000.00,43846.00,,,2350000.00,43847.00
496860.00,43846.00,,,1075000.00,43847.00
327409.00,43846.00,,,500000.00,43847.00
700000.00,43846.00,,,30000.00,43847.00
100000.00,43846.00,,,785400.00,43847.00
980000.00,43846.00,,,770000.00,43847.00
1275000.00,43846.00,,,2375000.00,43847.00
1030000.00,43846.00,,,1550000.00,43847.00
1400000.00,43846.00,,,2100000.00,43847.00
2052000.00,43846.00,,,900000.00,43847.00
360000.00,43846.00,,,350000.00,43847.00
305000.00,43846.00,,,101000.00,43847.00
289000.00,43846.00,,,2100000.00,43847.00
287500.00,43846.00,,,942900.00,43847.00
175000.00,43846.00,,,115000.00,43847.00
675000.00,43846.00,,,765000.00,43847.00
951000.00,43846.00,,,1540000.00,43847.00
175000.00,43846.00,,,915000.00,43847.00
345000.00,43846.00,,,770000.00,43847.00
5000000.00,43846.00,,,693000.00,43847.00
340000.00,43846.00,,,489188.00,43847.00
625000.00,43846.00,,,365000.00,43847.00
540000.00,43846.00,,,2495000.00,43847.00
485000.00,43846.00,,,950000.00,43847.00
866000.00,43846.00,,,955119.00,43847.00
860000.00,43846.00,,,955119.00,43847.00
905000.00,43846.00,,,955119.00,43847.00
750000.00,43846.00,,,917000.00,43847.00
1180000.00,43846.00,,,870000.00,43847.00
220000.00,43846.00,,,505000.00,43847.00
5980000.00,43846.00,,,950000.00,43847.00
650000.00,43846.00,,,298072.00,43847.00
1650000.00,43846.00,,,1310000.00,43847.00
910000.00,43846.00,,,837000.00,43847.00
595000.00,43846.00,,,347000.00,43847.00
650000.00,43846.00,,,600000.00,43847.00
210000.00,43846.00,,,293000.00,43847.00
615000.00,43846.00,,,2371444.00,43847.00
179000.00,43846.00,,,975000.00,43847.00
700000.00,43846.00,,,785000.00,43847.00
990000.00,43846.00,,,1750000.00,43847.00
2942500.00,43846.00,,,695000.00,43847.00
431024.00,43846.00,,,738000.00,43847.00
700000.00,43846.00,,,450000.00,43847.00
360000.00,43846.00,,,697501.00,43847.00
1170000.00,43846.00,,,498000.00,43847.00
837800.00,43846.00,,,697501.00,43847.00
395313.00,43846.00,,,1430000.00,43847.00
635000.00,43846.00,,,332446.00,43849.00
610000.00,43846.00,,,950000.00,43850.00
750000.00,43846.00,,,251500.00,43850.00
1.00,43846.00,,,4746875.00,43850.00
795000.00,43846.00,,,4746875.00,43850.00
435000.00,43847.00,,,975000.00,43851.00
323000.00,43847.00,,,480000.00,43851.00
728000.00,43847.00,,,1150000.00,43851.00
480333.00,43847.00,,,1210000.00,43851.00
520000.00,43847.00,,,176000.00,43851.00
1800000.00,43847.00,,,915000.00,43851.00
435000.00,43847.00,,,1632000.00,43851.00
862500.00,43847.00,,,739999.00,43851.00
135000.00,43847.00,,,2100000.00,43851.00
290000.00,43847.00,,,980000.00,43851.00
500000.00,43847.00,,,1850000.00,43851.00
500000.00,43847.00,,,110000.00,43851.00
138000.00,43847.00,,,280000.00,43851.00
731156.00,43847.00,,,735000.00,43851.00
686000.00,43847.00,,,195000.00,43851.00
228000.00,43847.00,,,800000.00,43851.00
109000.00,43847.00,,,1520000.00,43851.00
1600000.00,43847.00,,,3200000.00,43851.00
250000.00,43847.00,,,763688.00,43851.00
625000.00,43847.00,,,450000.00,43851.00
200000.00,43847.00,,,156156.00,43851.00
629000.00,43847.00,,,1425000.00,43851.00
812000.00,43847.00,,,1715000.00,43851.00
900000.00,43847.00,,,1200000.00,43851.00
855000.00,43847.00,,,1685200.00,43851.00
1075000.00,43847.00,,,345000.00,43851.00
619000.00,43847.00,,,10.00,43851.00
655000.00,43847.00,,,486000.00,43851.00
880000.00,43847.00,,,498000.00,43851.00
349000.00,43847.00,,,550000.00,43851.00
1000.00,43847.00,,,7000000.00,43851.00
204900.00,43847.00,,,490000.00,43851.00
743000.00,43847.00,,,895000.00,43851.00
6000.00,43847.00,,,925000.00,43851.00
440000.00,43847.00,,,835000.00,43851.00
87500.00,43847.00,,,2750000.00,43851.00
400530.00,43847.00,,,1320000.00,43851.00
1324300.00,43847.00,,,2300000.00,43851.00
870000.00,43847.00,,,985500.00,43851.00
502000.00,43847.00,,,260000.00,43851.00
300000.00,43847.00,,,770000.00,43851.00
1065000.00,43847.00,,,60000.00,43851.00
989024.00,43847.00,,,690000.00,43851.00
989024.00,43847.00,,,400000.00,43851.00
810000.00,43847.00,,,680000.00,43851.00
530000.00,43847.00,,,260000.00,43851.00
700000.00,43847.00,,,475000.00,43851.00
670000.00,43847.00,,,660000.00,43851.00
525000.00,43847.00,,,380000.00,43851.00
700000.00,43847.00,,,1550000.00,43851.00
525000.00,43847.00,,,329550.00,43851.00
250000.00,43847.00,,,987703.00,43851.00
400000.00,43847.00,,,1500000.00,43851.00
359000.00,43847.00,,,675664.00,43851.00
710000.00,43847.00,,,1510000.00,43851.00
1250000.00,43847.00,,,3250000.00,43851.00
998000.00,43847.00,,,2000000.00,43851.00
379000.00,43847.00,,,825000.00,43852.00
499990.00,43847.00,,,384384.00,43852.00
659000.00,43847.00,,,456300.00,43852.00
450751.00,43847.00,,,2180000.00,43852.00
325000.00,43847.00,,,1120000.00,43852.00
540000.00,43847.00,,,1310000.00,43852.00
489700.00,43847.00,,,999999.00,43852.00
1000.00,43847.00,,,2999999.00,43852.00
262000.00,43847.00,,,1650000.00,43852.00
560000.00,43847.00,,,690000.00,43852.00
510000.00,43847.00,,,1700000.00,43852.00
310000.00,43847.00,,,560000.00,43852.00
990000.00,43847.00,,,560000.00,43852.00
676000.00,43847.00,,,680000.00,43852.00
551000.00,43847.00,,,680000.00,43852.00
400000.00,43847.00,,,410000.00,43852.00
157440.00,43847.00,,,725000.00,43852.00
10.00,43847.00,,,380000.00,43852.00
888888.00,43847.00,,,190000.00,43852.00
1527375.00,43847.00,,,222000.00,43852.00
672000.00,43848.00,,,315000.00,43852.00
10.00,43849.00,,,8000000.00,43852.00
225000.00,43850.00,,,430000.00,43852.00
1000000.00,43850.00,,,715000.00,43852.00
290000.00,43850.00,,,715000.00,43852.00
900000.00,43850.00,,,652000.00,43852.00
225000.00,43850.00,,,325000.00,43852.00
595195.00,43850.00,,,350000.00,43852.00
504972.00,43851.00,,,1860000.00,43852.00
1900000.00,43851.00,,,880000.00,43852.00
460000.00,43851.00,,,950000.00,43852.00
1530000.00,43851.00,,,525000.00,43852.00
250000.00,43851.00,,,559000.00,43852.00
248000.00,43851.00,,,476580.00,43852.00
752442.00,43851.00,,,785000.00,43852.00
815000.00,43851.00,,,247000.00,43852.00
1080000.00,43851.00,,,1550000.00,43852.00
630000.00,43851.00,,,8839693.00,43852.00
770000.00,43851.00,,,8839693.00,43852.00
801000.00,43851.00,,,8839693.00,43852.00
305000.00,43851.00,,,8839693.00,43852.00
237000.00,43851.00,,,8839693.00,43852.00
432000.00,43851.00,,,8839693.00,43852.00
500000.00,43851.00,,,8839693.00,43852.00
595676.00,43851.00,,,8839693.00,43852.00
509000.00,43851.00,,,8839693.00,43852.00
950000.00,43851.00,,,8839693.00,43852.00
910000.00,43851.00,,,8839693.00,43852.00
1120000.00,43851.00,,,8839693.00,43852.00
930000.00,43851.00,,,8839693.00,43852.00
938000.00,43851.00,,,8839693.00,43852.00
700000.00,43851.00,,,8839693.00,43852.00
995000.00,43851.00,,,8839693.00,43852.00
545000.00,43851.00,,,8839693.00,43852.00
365303.00,43851.00,,,8839693.00,43852.00
870000.00,43851.00,,,8839693.00,43852.00
680000.00,43851.00,,,8839693.00,43852.00
525000.00,43851.00,,,8839693.00,43852.00
508507.00,43851.00,,,8839693.00,43852.00
399000.00,43851.00,,,8839693.00,43852.00
360000.00,43851.00,,,8839693.00,43852.00
528472.00,43851.00,,,8839693.00,43852.00
270000.00,43851.00,,,8839693.00,43852.00
215000.00,43851.00,,,8839693.00,43852.00
365000.00,43851.00,,,8839693.00,43852.00
390390.00,43851.00,,,8839693.00,43852.00
990000.00,43851.00,,,8839693.00,43852.00
1165000.00,43851.00,,,8839693.00,43852.00
865512.00,43851.00,,,8839693.00,43852.00
1325000.00,43851.00,,,8839693.00,43852.00
1165000.00,43851.00,,,8839693.00,43852.00
1325000.00,43851.00,,,8839693.00,43852.00
865512.00,43851.00,,,8839693.00,43852.00
1325000.00,43851.00,,,8839693.00,43852.00
1100000.00,43851.00,,,8839693.00,43852.00
598000.00,43851.00,,,8839693.00,43852.00
317000.00,43851.00,,,8839693.00,43852.00
270000.00,43851.00,,,120000.00,43852.00
575000.00,43851.00,,,432250.00,43852.00
141000.00,43851.00,,,1450000.00,43852.00
478969.00,43851.00,,,655000.00,43852.00
730000.00,43851.00,,,670000.00,43852.00
455000.00,43851.00,,,7683605.00,43852.00
485000.00,43851.00,,,313326.00,43852.00
730000.00,43851.00,,,415000.00,43852.00
265000.00,43851.00,,,1270000.00,43852.00
1062000.00,43851.00,,,885000.00,43852.00
510000.00,43851.00,,,10.00,43852.00
305000.00,43851.00,,,1225000.00,43852.00
280000.00,43851.00,,,645000.00,43852.00
839900.00,43851.00,,,200000.00,43852.00
755000.00,43851.00,,,771370.00,43852.00
1350000.00,43851.00,,,628000.00,43852.00
450000.00,43851.00,,,1539036.00,43852.00
1050000.00,43851.00,,,1640000.00,43852.00
391668.00,43851.00,,,3100000.00,43852.00
10.00,43851.00,,,975000.00,43852.00
1300000.00,43851.00,,,1075000.00,43852.00
155000.00,43851.00,,,1200000.00,43852.00
487000.00,43851.00,,,1200000.00,43852.00
564000.00,43851.00,,,314340.00,43852.00
555000.00,43851.00,,,1200000.00,43852.00
327750.00,43851.00,,,1250000.00,43852.00
420000.00,43851.00,,,630000.00,43852.00
287500.00,43851.00,,,1100000.00,43852.00
775000.00,43851.00,,,985000.00,43853.00
1000.00,43851.00,,,670000.00,43853.00
785000.00,43851.00,,,940000.00,43853.00
660000.00,43851.00,,,240000.00,43853.00
547500.00,43851.00,,,205000.00,43853.00
550000.00,43851.00,,,360000.00,43853.00
840056.00,43851.00,,,450000.00,43853.00
250000.00,43852.00,,,840000.00,43853.00
375180.00,43852.00,,,1100000.00,43853.00
1350000.00,43852.00,,,1020000.00,43853.00
635000.00,43852.00,,,1100000.00,43853.00
758000.00,43852.00,,,599000.00,43853.00
920000.00,43852.00,,,2000000.00,43853.00
872500.00,43852.00,,,1050000.00,43853.00
835000.00,43852.00,,,2200000.00,43853.00
1450000.00,43852.00,,,10.00,43853.00
1250000.00,43852.00,,,1234500.00,43853.00
465000.00,43852.00,,,1000.00,43853.00
950000.00,43852.00,,,370000.00,43853.00
436716.00,43852.00,,,1452000.00,43853.00
175000.00,43852.00,,,55890888.00,43853.00
780000.00,43852.00,,,55890888.00,43853.00
220000.00,43852.00,,,55890888.00,43853.00
910000.00,43852.00,,,2700000.00,43853.00
382530.00,43852.00,,,2700000.00,43853.00
590000.00,43852.00,,,2700000.00,43853.00
211000.00,43852.00,,,850000.00,43853.00
997000.00,43852.00,,,850000.00,43853.00
710000.00,43852.00,,,1705956.00,43853.00
700000.00,43852.00,,,1447000.00,43853.00
343000.00,43852.00,,,7100000.00,43853.00
558001.00,43852.00,,,332500.00,43853.00
544764.00,43852.00,,,708000.00,43853.00
379820.00,43852.00,,,1170585.00,43853.00
320000.00,43852.00,,,1695000.00,43853.00
675000.00,43852.00,,,540000.00,43853.00
450000.00,43852.00,,,1887500.00,43853.00
890000.00,43852.00,,,1737500.00,43853.00
818000.00,43852.00,,,805000.00,43853.00
1175000.00,43852.00,,,380250.00,43853.00
255000.00,43852.00,,,410500.00,43853.00
230000.00,43852.00,,,1500000.00,43853.00
721696.00,43852.00,,,1300000.00,43853.00
775805.00,43852.00,,,570220.00,43853.00
800499.00,43852.00,,,205000.00,43853.00
630000.00,43852.00,,,750000.00,43853.00
775000.00,43852.00,,,180000.00,43853.00
1050000.00,43852.00,,,260000.00,43853.00
625000.00,43852.00,,,700000.00,43853.00
387000.00,43852.00,,,2250000.00,43853.00
330000.00,43852.00,,,3900000.00,43853.00
320000.00,43852.00,,,1320000.00,43853.00
1670000.00,43852.00,,,875000.00,43853.00
2980000.00,43852.00,,,1200000.00,43853.00
491000.00,43852.00,,,890000.00,43853.00
432000.00,43852.00,,,1300000.00,43853.00
236333.00,43852.00,,,140000.00,43853.00
400000.00,43852.00,,,1580000.00,43853.00
250000.00,43852.00,,,720000.00,43853.00
622500.00,43852.00,,,2350000.00,43853.00
205000.00,43852.00,,,1242265.00,43853.00
195000.00,43852.00,,,1272813.00,43853.00
599000.00,43852.00,,,650000.00,43853.00
599000.00,43852.00,,,785000.00,43853.00
510000.00,43852.00,,,1999000.00,43853.00
578000.00,43852.00,,,10.00,43853.00
743000.00,43852.00,,,703000.00,43854.00
840000.00,43852.00,,,1300000.00,43854.00
800000.00,43852.00,,,1550000.00,43854.00
810000.00,43852.00,,,481650.00,43854.00
640000.00,43852.00,,,465000.00,43854.00
499500.00,43852.00,,,481650.00,43854.00
1100000.00,43852.00,,,465000.00,43854.00
850000.00,43852.00,,,740000.00,43854.00
710000.00,43852.00,,,1050000.00,43854.00
430000.00,43852.00,,,1585000.00,43854.00
715000.00,43852.00,,,590000.00,43854.00
960000.00,43852.00,,,749000.00,43854.00
350000.00,43852.00,,,695000.00,43854.00
670000.00,43852.00,,,499000.00,43854.00
580000.00,43852.00,,,1129000.00,43854.00
430000.00,43852.00,,,706388.00,43854.00
770000.00,43852.00,,,1260000.00,43854.00
660000.00,43852.00,,,1795000.00,43854.00
760000.00,43852.00,,,790000.00,43854.00
1850000.00,43853.00,,,667000.00,43854.00
1675000.00,43853.00,,,1150000.00,43854.00
850000.00,43853.00,,,938055.00,43854.00
850000.00,43853.00,,,6700000.00,43854.00
592000.00,43853.00,,,735000.00,43854.00
950000.00,43853.00,,,10.00,43854.00
435000.00,43853.00,,,547274.00,43854.00
165000.00,43853.00,,,775000.00,43854.00
455000.00,43853.00,,,1.00,43854.00
455000.00,43853.00,,,580000.00,43854.00
870604.00,43853.00,,,666000.00,43854.00
989000.00,43853.00,,,575000.00,43854.00
535000.00,43853.00,,,410000.00,43854.00
1245000.00,43853.00,,,1133275.00,43854.00
370000.00,43853.00,,,100.00,43854.00
1210000.00,43853.00,,,175000.00,43854.00
579000.00,43853.00,,,3650000.00,43854.00
500000.00,43853.00,,,1150000.00,43854.00
825000.00,43853.00,,,590000.00,43854.00
1150000.00,43853.00,,,915407.00,43854.00
872000.00,43853.00,,,495000.00,43854.00
980000.00,43853.00,,,507000.00,43854.00
1230000.00,43853.00,,,1000.00,43854.00
239000.00,43853.00,,,638441.00,43854.00
765227.00,43853.00,,,330000.00,43854.00
684152.00,43853.00,,,270000.00,43854.00
710000.00,43853.00,,,3700000.00,43854.00
715000.00,43853.00,,,258570.00,43854.00
785000.00,43853.00,,,1810000.00,43854.00
320000.00,43853.00,,,1675000.00,43854.00
354900.00,43853.00,,,510000.00,43854.00
228000.00,43853.00,,,699000.00,43854.00
310000.00,43853.00,,,1100000.00,43854.00
285000.00,43853.00,,,769000.00,43854.00
280000.00,43853.00,,,301000.00,43854.00
680000.00,43853.00,,,769000.00,43854.00
595000.00,43853.00,,,1750400.00,43854.00
765000.00,43853.00,,,940000.00,43854.00
795000.00,43853.00,,,1035000.00,43854.00
800000.00,43853.00,,,25000.00,43855.00
892500.00,43853.00,,,1199000.00,43857.00
320000.00,43853.00,,,1150000.00,43857.00
365000.00,43853.00,,,735991.00,43857.00
199000.00,43853.00,,,1059000.00,43857.00
760000.00,43853.00,,,865910.00,43857.00
250000.00,43853.00,,,10.00,43857.00
189618.00,43853.00,,,305000.00,43857.00
149000.00,43853.00,,,1550000.00,43857.00
230000.00,43853.00,,,1550000.00,43857.00
565000.00,43853.00,,,8300000.00,43857.00
775000.00,43853.00,,,178194.00,43857.00
1139500.00,43853.00,,,763688.00,43857.00
880000.00,43853.00,,,549000.00,43857.00
1139500.00,43853.00,,,820000.00,43857.00
980000.00,43853.00,,,2000000.00,43857.00
408000.00,43853.00,,,1175000.00,43857.00
1200000.00,43853.00,,,750000.00,43857.00
198100.00,43853.00,,,1875000.00,43857.00
1200000.00,43853.00,,,412500.00,43857.00
112600.00,43853.00,,,750000.00,43857.00
1260000.00,43853.00,,,620000.00,43857.00
999000.00,43853.00,,,650000.00,43857.00
540000.00,43853.00,,,600000.00,43857.00
436020.00,43853.00,,,357132.00,43857.00
615000.00,43853.00,,,800000.00,43857.00
545000.00,43853.00,,,285000.00,43857.00
615000.00,43853.00,,,600000.00,43857.00
300000.00,43853.00,,,2250000.00,43857.00
530000.00,43853.00,,,125000.00,43857.00
999000.00,43853.00,,,10.00,43857.00
1200000.00,43853.00,,,469200.00,43857.00
360000.00,43854.00,,,778961.00,43857.00
1370400.00,43854.00,,,268100.00,43857.00
1410000.00,43854.00,,,535000.00,43857.00
806291.00,43854.00,,,535000.00,43857.00
300000.00,43854.00,,,2125000.00,43857.00
360000.00,43854.00,,,580000.00,43857.00
785000.00,43854.00,,,580000.00,43857.00
1800000.00,43854.00,,,730000.00,43857.00
300000.00,43854.00,,,547819.00,43857.00
1200000.00,43854.00,,,1367100.00,43857.00
560038.00,43854.00,,,1385000.00,43857.00
100000.00,43854.00,,,1473323.00,43857.00
539000.00,43854.00,,,836000.00,43857.00
635000.00,43854.00,,,550000.00,43857.00
735000.00,43854.00,,,1250000.00,43857.00
310000.00,43854.00,,,1250000.00,43857.00
838632.00,43854.00,,,1555000.00,43857.00
550000.00,43854.00,,,871000.00,43857.00
925000.00,43854.00,,,782000.00,43857.00
670000.00,43854.00,,,4300000.00,43857.00
867500.00,43854.00,,,307000.00,43857.00
750000.00,43854.00,,,1240000.00,43858.00
650000.00,43854.00,,,345000.00,43858.00
452000.00,43854.00,,,165000.00,43858.00
475000.00,43854.00,,,1240000.00,43858.00
628000.00,43854.00,,,1800000.00,43858.00
640000.00,43854.00,,,430000.00,43858.00
625000.00,43854.00,,,599000.00,43858.00
1400000.00,43854.00,,,1690000.00,43858.00
865000.00,43854.00,,,525000.00,43858.00
1550000.00,43854.00,,,535000.00,43858.00
70000.00,43854.00,,,1200000.00,43858.00
1550000.00,43854.00,,,1383000.00,43858.00
383183.00,43854.00,,,315000.00,43858.00
220000.00,43854.00,,,665000.00,43858.00
215000.00,43854.00,,,728000.00,43858.00
270000.00,43854.00,,,604065.00,43858.00
632469.00,43854.00,,,519308.00,43858.00
660000.00,43854.00,,,2580000.00,43858.00
219000.00,43854.00,,,775000.00,43858.00
1125000.00,43854.00,,,374000.00,43858.00
175000.00,43854.00,,,975000.00,43858.00
750000.00,43854.00,,,345000.00,43858.00
465000.00,43854.00,,,447000.00,43858.00
1300000.00,43854.00,,,665000.00,43858.00
985000.00,43854.00,,,940000.00,43858.00
490000.00,43854.00,,,360000.00,43858.00
490000.00,43854.00,,,260000.00,43858.00
465000.00,43854.00,,,485000.00,43858.00
537000.00,43854.00,,,410000.00,43858.00
885000.00,43854.00,,,675000.00,43858.00
550000.00,43854.00,,,485000.00,43858.00
468000.00,43854.00,,,542000.00,43858.00
510000.00,43854.00,,,740000.00,43858.00
525000.00,43854.00,,,1270000.00,43858.00
475000.00,43854.00,,,655000.00,43858.00
562000.00,43854.00,,,640000.00,43858.00
699000.00,43854.00,,,1400000.00,43858.00
262000.00,43854.00,,,468000.00,43858.00
466695.00,43854.00,,,1300000.00,43858.00
515000.00,43854.00,,,653000.00,43858.00
243000.00,43854.00,,,7000000.00,43858.00
575000.00,43854.00,,,399000.00,43858.00
350000.00,43854.00,,,485000.00,43858.00
535000.00,43854.00,,,420000.00,43858.00
1000.00,43854.00,,,2360000.00,43858.00
960000.00,43854.00,,,1300007.00,43858.00
1300000.00,43854.00,,,1750000.00,43858.00
10.00,43855.00,,,1415000.00,43858.00
